,coefs
le_plupart_de,-0.00754136969161113
l’_histoire_de,-0.04357997540921927
l’_aprè_-,-0.0061882622716643325
avoir_envie_de,-0.004417895817980287
le_corps_de,0.02020840202500855
et_l’_autre,0.0037014393807121345
je_ne_croire,0.009696650185984697
que_vous_êtes,7.31660346627672e-05
oui_c’_être,-0.020205535662634687
un_d’_lui,-0.012031358829266234
de_le_fenêtre,-0.006283430222767235
–_je_être,-0.005892034663975322
être_à_le,-0.008407188162613719
de_le_femme,0.01566004839183044
de_son_fille,-0.024256303172534226
pour_ainsi_dire,0.018842665197397756
le_gens_de,0.020836710736988683
sur_le_bord,0.0041173605802155115
à_coup_de,0.004720552989427828
de_lui_-,0.005673129480870377
un_sorte_d’,-0.011751951631812562
ce_être_de,0.00638810505460547
il_avoir_voir,-0.002301353442980914
c’_être_comme,0.0031845970438913024
à_le_place,-0.014942675728600039
me_semble_que,0.003384207569564844
dans_le_oeil,-0.021874592460837738
ce_qu'_il,0.008854790580561784
tout_celui_qui,-0.03441392135998134
dans_un_de,-0.0005787226530493204
y_avoir_là,0.004133433578485282
il_lui_falloir,-0.019883444695042187
que_le_jeune,-0.012004203992570087
pas_que_je,0.013948115944618828
avoir_faire_de,-0.008045775536717996
vous_ne_me,0.001043029437729722
dont_il_avoir,-0.014156299661410295
qui_ne_pouvoir,0.012314274339575515
lui_avoir_donné,-0.01278805446182028
ne_s’_en,0.01441197507363451
moment_où_il,0.0026939512162492104
vous_ne_pouvoir,-0.023850718418308138
que_lui_avoir,0.0010636693976624739
je_être_bien,-0.010579636681241901
de_le_route,-0.02280031049047931
se_faire_entendre,-0.006699557398271001
être_un_homme,-0.021863457837429007
un_coin_de,-0.006480160671406833
qu’_il_l’,0.004605620119006182
secouer_le_tête,-0.007361504926103706
et_il_y,0.018395174515214843
lui_lui_avoir,0.0007495476284821718
le_regard_de,0.0016657974592403327
et_c’_éter,-0.0040950763408177104
avoir_rien_de,-0.011415745873599089
j’_avoir_vouloir,-0.007004227510989545
moment_où_le,0.003978959744378547
et_qui_ne,0.0023881830544035415
avoir_dans_le,0.01744792062474568
être_ce_que,-0.014622573683350501
si_c’_être,0.010558509783295963
qu’_on_n’,0.012814017597105291
être_lui_qui,0.008568845606005323
lui_venir_de,-0.008163492472427664
venir_de_se,-0.018207281117901115
celui_de_son,-0.012514605723848308
qui_avoir_faire,-0.027050285329814745
dans_le_bras,-0.0073241605596046045
avoir_pas_l’,0.0036318541427481873
s’_agir_de,0.008892174506448506
–_il_être,-0.030523648768100386
que_tu_ne,0.00028788194757050376
il_me_falloir,-0.023761702429578258
encore_un_fois,-0.008957932548827797
passer_dans_le,0.0011938126068941222
sur_le_sol,0.011140909946210892
vous_êter_un,0.007847666543975108
je_savoir_bien,-0.004769568026410382
n’_étaier_pas,-0.0045381247117791314
l’_ordre_de,-0.004165103762368885
de_jeune_homme,0.0012219309641550793
y_avoir_an,-0.008315838042131684
ce_qui_me,-0.0014441052749916456
de_le_petit,-0.005228925326335817
ne_pouvoir_rien,0.023457787143164644
le_fond_de,-0.002090813602037913
de_son_oeil,-0.0008554579831017867
fond_de_son,0.030537657328077058
avoir_-t_lui,-0.006826488212045347
dans_son_poche,0.013865612522912036
venir_de_le,0.004812731950780745
que_vous_vous,-0.01984135569534315
il_ne_l’,0.0006130841564942163
vers_le_porte,-0.0005347570226567665
mais_il_y,-0.015096168166330057
le_présence_de,0.007114030193889199
il_falloir_qu’,0.02330317036153791
de_le_famille,0.005661108487726494
le_direction_de,0.030900476464919006
avoir_tout_le,-0.011890019305964597
avoir_été_le,-0.008499119583858945
serrer_le_main,-0.022703078211484762
au_point_de,0.023987601152338497
et_celui_de,0.008550890140753475
de_son_côté,0.006255093002163512
y_avoir_avoir,0.00021964033416281092
l’_esprit_de,0.009397897390332342
grand_-_père,-0.0028415899952295488
que_il_n',-0.01681163466350351
qui_ne_être,0.0022511149779715256
ne_venir_pas,-0.0045495031810815975
se_faire_un,0.009469473829646535
à_l’_instant,0.032585911838985876
sur_tout_le,-0.0187020847544479
mais_lui_ne,0.005756930732845869
il_ne_lui,0.008872319551696522
ce_être_que,-0.011558910539076142
m’_avoir_pas,-0.021767101257850002
et_comme_il,-0.00036956151907285297
lui_d’_un,-0.020673457261161376
lui_s’_être,0.011823222788185754
pendant_ce_temps,-0.012868415536232894
en_être_pas,0.002587446135394454
croire_que_le,-0.005363333027377394
de_son_poche,0.007010347860776105
-_être_pas,-0.033167995315401586
que_s’_il,0.00782782038009723
à_le_vie,0.021748542819714896
en_dépit_de,0.026337410378531968
vous_ne_savoir,0.02371563939290742
lui_avec_un,0.0073408483482433114
tout_le_autre,0.01174118201982231
de_le_part,0.02742241440354599
le_part_de,0.00881676668840182
dire_que_ce,0.008052896629123675
il_le_falloir,-0.001718372544506266
le_point_de,0.005475886101838187
sur_son_épaule,0.007701467912727458
homme_qui_avoir,-0.005634846608929443
qui_ne_se,0.02670394748564584
croire_que_je,0.003166995763665788
un_peu_le,0.0014416096386265622
l’_intérieur_de,0.02193482057560651
à_oeil_de,0.007297991304427414
asseoir_sur_un,0.0010348697627364039
il_être_à,0.01179384417042583
on_dire_que,0.010979217185896603
de_le_nature,-0.0022938105802523152
qui_vous_avoir,-0.0011171586679363753
au_milieu_d’,0.030973702543103013
ne_savoir_quel,0.011495897833979656
le_seuil_de,-0.025405346269361164
le_pensée_de,-0.009758734248515694
mais_je_n’,0.0029243153328322507
avoir_pas_à,-0.006116709723408593
à_coup_le,-0.00016061737184608365
lui_en_avoir,-0.010363107930223455
mais_il_falloir,-0.011303066446427909
lui_dire_que,0.009781497035539738
de_son_voix,-0.007530281632713503
il_avoir_dû,0.007485622531419064
quand_j’_avoir,0.030877279518737054
je_ne_comprendre,0.005547627769399423
mais_ce_n’,0.019269861811998548
de_son_fils,-0.025190749350384754
heure_et_demie,0.010332666865904554
qu’_il_devoir,-0.006498115697517605
de_le_grand,-0.025248448966890002
asseoir_sur_le,0.0066884237887653835
moi_j’_avoir,-0.007017854902266895
ce_moment_le,-0.0035633857302438026
s’_adresser_à,-0.022159383354169643
avoir_le_droit,2.9472683650408967e-05
pas_le_temps,0.01242736833795591
de_le_forêt,-0.004196980656142529
ne_savoir_rien,0.01124671230362969
il_avoir_prendre,0.0117524120641044
si_bien_que,0.018027443070615833
le_un_de,0.007881560039166959
tout_à_le,-0.029297127258144248
me_dire_il,-0.017620552167934216
avoir_-_tu,0.0035546950010850826
nous_l’_avoir,0.019541641839110963
le_moitié_de,0.01768151972411051
le_prince_de,0.01651948972589213
je_vouloir_dire,-0.02068901471691943
être_de_le,-0.022000098641298888
j’_avoir_de,0.022227469881385117
plus_qu’_à,-0.0400689285661112
à_heure_de,0.007791960401631216
faire_un_signe,0.0036778710226180954
que_j’_en,-0.0014249652911237022
où_il_se,-0.023427238267268433
qu’_il_eût,-0.0033803839257889176
entre_lui_et,-0.023579022546200312
avoir_de_l’,-0.0032830638877757393
le_marquis_de,0.0059424779720988925
avoir_pas_voir,-0.007620442236550833
dire_c’_être,-0.008851774369384488
n’_éter_point,0.006094601446935532
ajouta_-t_il,0.0025474280651952524
se_prendre_à,-0.02308014948264707
que_vouloir_vous,0.016904097477968075
il_se_lever,0.004756225770288177
et_lui_se,0.012799154653518312
si_vous_avoir,0.024828641123745682
être_il_pas,0.011823614296438382
celui_-_ci,-0.02580018293188468
pour_que_le,0.00881462958976861
c’_éter_bien,-0.017733377976625338
le_suite_de,-0.03609201354178401
dire_que_vous,0.03903894378788891
au-dessus_de_le,0.016635567603062076
sur_l’_épaule,-0.02468776999726407
le_table_de,-0.00770540638547604
que_il_avoir,-0.002706348476357102
savoir_que_le,-0.006387244671858169
le_roi_de,-0.024324741814963757
air_d’_un,0.001973843091540162
rez_-_de,0.022646734420447318
éter_pas_un,-0.025450116267638802
de_le_police,0.023792287092313822
tout_le_temps,0.02939708029767305
je_ne_connaître,0.009038508975302945
j’_avoir_besoin,0.0072094797990221015
jeter_un_regard,0.008654817327153183
à_l’_oreille,0.0033977631183538504
lui_et_le,0.005000059085487929
de_saint_-,0.0057481734110782145
de_celui_de,0.006647290948236794
aller_à_le,0.024137654111493816
Monsieur_le_comte,0.0017748639463683223
de_le_place,-0.001868223105695545
le_souvenir_de,0.00574105336043452
s’_il_vous,-0.018122208386412892
on_lui_avoir,-0.014311087127868261
et_à_son,0.009966384844349925
le_duc_de,0.012644643572090006
pour_lui_un,-0.019215410606687987
que_nous_ne,0.00454935056129691
le_jeune_gens,0.001086807820677704
NOUN,0.0006309902128693032
VERB,-0.0014919763391711605
PRON,-0.0022361993005260874
ADP,0.008474412433581298
DET,-0.0029536966797026293
ADV,-0.0028592712872708708
ADJ,0.002444856795781747
PROPN,0.001391024785005619
CCONJ,-0.0005856479064397546
AUX,-0.0042379045667984006
SCONJ,-0.0008098425637793695
INTJ,-0.008468964972353738
DET_NOUN,-0.0027864724902857537
PRON_VERB,-0.0031613674277565403
NOUN_ADP,0.012021356610203695
ADP_DET,0.009140969181009262
ADP_NOUN,0.00408143620013513
VERB_ADP,0.006221585527994646
NOUN_PRON,-0.005966373004086253
VERB_DET,-0.00651779264771984
PRON_PRON,-0.003923256137613262
VERB_ADV,-0.00040195572819222837
NOUN_ADJ,0.003954397355814847
NOUN_VERB,0.011800485975355718
NOUN_DET,-0.010842777708272503
NOUN_CCONJ,-0.005694632571567596
VERB_PRON,-0.005384619438525148
ADJ_NOUN,-0.0009606866921024715
PRON_AUX,0.0001739579102200646
ADV_VERB,-0.003459570061328231
NOUN_NOUN,-0.003864944012003103
DET_ADJ,-0.00979961834212087
ADP_PRON,0.00023973974176218346
PRON_ADV,0.0026682635247690487
SCONJ_PRON,0.0012495548352123682
NOUN_ADV,-0.01108928707625869
VERB_VERB,-0.003311475533829195
AUX_VERB,-0.0014734094948634833
ADV_PRON,-0.0038278312769834144
ADP_VERB,-0.002799549880131258
ADV_ADP,-0.0022675593184749623
ADJ_ADP,-0.0014335559460131246
CCONJ_PRON,0.005306477922463354
VERB_NOUN,0.004013679775882379
ADJ_PRON,-0.0009422926825487147
NOUN_PROPN,-0.005510426651053281
ADV_DET,-0.009356148263228342
ADP_PROPN,0.007408472446497005
ADV_ADV,-0.005554416436749625
PROPN_PRON,0.009093069751156951
ADJ_DET,0.007997350667202027
ADV_ADJ,0.009638761328252698
VERB_SCONJ,0.00023111717581920184
PROPN_ADP,-0.009915560918474849
CCONJ_DET,-0.005791304069668821
CCONJ_ADP,0.0009148053778280674
PRON_ADP,-0.004593185116828551
ADJ_CCONJ,0.008462747518231414
NOUN_SCONJ,-0.011521004306344904
VERB_ADJ,0.000838413977573778
SCONJ_DET,0.003073612555949954
DET_PROPN,0.011807285936522824
ADP_ADJ,0.003946462808502134
VERB_PROPN,0.003023890144234462
PROPN_VERB,0.0003585629971508816
AUX_ADV,-0.00018563854540540938
PRON_DET,-0.009979895382726625
ADJ_VERB,0.0004775211397553211
NOUN_AUX,-0.015778757289626726
VERB_CCONJ,0.00022148955591958923
ADP_ADV,0.00392334070599877
PROPN_PROPN,-0.003931392111762647
PROPN_DET,-0.0019151910506448305
ADV_NOUN,0.005456522697671108
CCONJ_VERB,-0.007964348430402276
ADV_SCONJ,0.0016959568510369915
PROPN_NOUN,0.005985874003836248
PRON_NOUN,0.0016122066959087804
PROPN_CCONJ,0.010040633111757954
ADV_AUX,0.00024110377393492363
PROPN_ADV,-0.00017899509301010476
PRON_PROPN,0.0006124088318323832
ADJ_ADV,-0.015287440884950926
ADJ_ADJ,0.004670498313954673
CCONJ_ADV,0.0029032420171775093
AUX_ADJ,0.004373941193603799
AUX_DET,-0.009664957519495646
DET_ADV,0.003952506001974507
AUX_PRON,-0.004509132987145639
ADP_ADP,0.004483068741217291
CCONJ_NOUN,0.002684903152129229
ADJ_SCONJ,0.016819824900454028
PRON_ADJ,0.004662992735765305
CCONJ_ADJ,-0.0035161167398581102
ADV_PROPN,-0.006326461612779298
PROPN_ADJ,0.0016986021659596896
ADJ_PROPN,0.005870556205247919
CCONJ_SCONJ,0.007108142094679072
ADV_CCONJ,-0.007190538463368884
DET_PRON,0.011218171949128596
AUX_ADP,-0.011135585669808426
PRON_CCONJ,-0.0003740370430201552
PRON_SCONJ,0.007719100226975883
DET_VERB,0.005102484037250226
AUX_NOUN,-0.006403051581518194
SCONJ_ADP,0.005277895267351503
AUX_PROPN,-0.003912814525688123
ADP_SCONJ,-0.007312135972639034
ADJ_AUX,-0.0036657968898634063
CCONJ_PROPN,-0.008904165342200733
PROPN_AUX,-7.26969707611039e-05
PROPN_SCONJ,-0.004946787191046355
SCONJ_NOUN,-0.0016276533573080772
SCONJ_ADJ,-0.004163704013025455
VERB_AUX,-0.0003956861131990699
SCONJ_SCONJ,-0.014292537011609536
SCONJ_VERB,-0.002132334516873242
SCONJ_PROPN,-0.0017152180779768957
SCONJ_ADV,-0.018068299676196532
ADP_AUX,-0.0034647247042431453
DET_ADP,-0.0032699503497864747
DET_DET,-0.018107150382311494
INTJ_ADV,-0.009575767028777259
CCONJ_CCONJ,-0.0032761893752306986
AUX_AUX,-0.017178097307599307
ADP_CCONJ,-0.004682842529441828
NOUN_INTJ,-0.018143484441660484
CCONJ_AUX,-0.00593913470952726
DET_AUX,-0.012894152242245988
DET_CCONJ,-0.009016639347064427
AUX_CCONJ,-0.0010920736424509228
DET_SCONJ,0.007520619665212775
SCONJ_AUX,-0.0010825849329758849
VERB_INTJ,0.004048182780955613
AUX_SCONJ,-0.0025260593589972852
ADV_INTJ,0.004576961846268108
ADJ_INTJ,0.004595268751111314
PROPN_INTJ,-0.01377352654686876
INTJ_PRON,-0.0019063862998911002
SCONJ_CCONJ,0.0070785334692759095
PRON_INTJ,-0.004731115656056917
INTJ_VERB,-0.0020126978989926194
INTJ_DET,-0.018112163430118358
INTJ_NOUN,0.006049424543068964
INTJ_ADP,0.006582370517410316
INTJ_PROPN,0.00566187916579549
INTJ_SCONJ,-0.005818121275442721
AUX_INTJ,0.024090659542453263
INTJ_CCONJ,0.005495436860035298
INTJ_ADJ,-0.0023416298844686208
INTJ_INTJ,0.01538765783564722
ADP_INTJ,0.003588399998246774
CCONJ_INTJ,-0.005659201933541782
INTJ_AUX,0.0011932642576228754
SCONJ_INTJ,0.025352829931401574
DET_INTJ,0.0031400353761587654
ADP_DET_NOUN,0.011502194379449646
DET_NOUN_ADP,0.01440862939413105
VERB_DET_NOUN,-0.007786027772584705
NOUN_ADP_NOUN,0.006127174845612518
NOUN_ADP_DET,0.01451528043975395
PRON_PRON_VERB,-0.004021406473995631
DET_NOUN_PRON,-0.013924670871697159
PRON_VERB_ADP,0.004978196045510891
VERB_ADP_DET,0.0012999644054865088
NOUN_PRON_VERB,-0.003575943019644449
NOUN_DET_NOUN,-0.011714752902459493
PRON_VERB_DET,-0.002620389341084998
ADP_NOUN_ADP,0.010550208552811472
DET_NOUN_ADJ,-0.00581682070946961
DET_NOUN_VERB,0.013223709374943837
DET_ADJ_NOUN,-0.008962065082494065
PRON_VERB_ADV,0.0010558069438501602
NOUN_PRON_PRON,-0.005670623335378287
DET_NOUN_CCONJ,-0.01774173410315555
DET_NOUN_DET,-0.005146285861505548
VERB_ADP_NOUN,0.005625267208660456
PRON_AUX_VERB,-0.001378799469244543
PRON_VERB_PRON,-0.005436750889083206
ADP_NOUN_PRON,-0.0042318755244437805
DET_NOUN_NOUN,0.0077382615981596015
VERB_PRON_VERB,-0.012948049800927472
ADV_DET_NOUN,-0.011029235933633832
PRON_VERB_VERB,-0.015431636111149175
DET_NOUN_ADV,-0.012828931115764046
ADV_PRON_VERB,-0.005395023659655562
ADV_VERB_ADV,-0.006409017585799557
PRON_ADV_VERB,0.00207379486071129
ADJ_DET_NOUN,0.006502720577321431
ADP_PRON_VERB,-0.008969630659477056
NOUN_VERB_ADP,0.002734540684476473
CCONJ_DET_NOUN,-0.005744850638950369
NOUN_ADJ_ADP,-0.005922287039128737
ADP_NOUN_DET,-0.008985440939661573
ADJ_NOUN_ADP,0.0009718240720083827
PRON_PRON_PRON,-0.013267318551425801
ADP_NOUN_CCONJ,-0.00027076731455329573
VERB_ADV_ADP,-0.0017996913444422071
PRON_PRON_AUX,0.0018680159927468272
NOUN_VERB_DET,0.007646693530666402
ADP_DET_ADJ,-0.01839578527055647
SCONJ_PRON_VERB,0.00710399975123125
SCONJ_DET_NOUN,-0.0036035674251904885
ADJ_ADP_DET,0.0044150077073731985
NOUN_ADP_PRON,-0.007699467379645614
NOUN_PRON_AUX,-0.0025140656062728065
ADP_VERB_DET,-0.0070290168821294146
NOUN_CCONJ_PRON,0.002616080819485781
VERB_ADP_PRON,0.005438873500835908
NOUN_ADP_VERB,0.0009833439299508449
NOUN_ADP_PROPN,0.018165205810694737
VERB_PRON_PRON,0.0029117531189500486
ADP_NOUN_ADJ,0.012581493442992581
CCONJ_PRON_VERB,0.0024432530006069982
ADV_ADP_DET,0.004184006524231659
NOUN_CCONJ_DET,-0.005012490498334212
VERB_ADV_DET,-0.0077957573512493885
PRON_VERB_NOUN,-0.002085296868593823
NOUN_ADJ_PRON,-0.008454953522872245
PRON_DET_NOUN,-0.014635216593193775
ADV_ADP_NOUN,-0.0030273300137260845
DET_NOUN_PROPN,-0.021435308813028877
ADJ_PRON_VERB,0.0063719190683127775
ADP_NOUN_VERB,0.027498656815962332
VERB_VERB_DET,-0.008077037725925914
AUX_VERB_ADP,0.011899981579290696
NOUN_CCONJ_ADP,-0.002404763557020632
VERB_DET_ADJ,-0.00675138458875311
VERB_ADP_VERB,-0.0009961318184020516
VERB_SCONJ_PRON,0.004958846632015602
VERB_VERB_ADP,-0.00413927486272059
PRON_VERB_SCONJ,-0.008765023745002517
NOUN_PRON_ADV,-0.00596463933556166
ADJ_NOUN_PRON,-0.004624188990305283
PROPN_DET_NOUN,0.0038594695146911668
PROPN_PRON_VERB,0.016449137478847766
SCONJ_PRON_PRON,-0.009333858118614646
ADJ_ADP_NOUN,-0.005580813475259319
ADP_NOUN_NOUN,-0.009257041799272035
AUX_VERB_DET,-0.005338205095244446
DET_NOUN_AUX,-0.0146953623283768
NOUN_NOUN_ADP,-0.001005092087535513
VERB_ADV_PRON,-0.007449015520254619
PRON_ADV_PRON,0.006118634071489626
VERB_NOUN_ADP,-0.015561815992868785
ADP_VERB_ADP,-0.020774586580584915
NOUN_SCONJ_PRON,-0.017981323398009275
VERB_ADV_VERB,-0.005615697353789806
NOUN_ADJ_CCONJ,0.010564930103033696
DET_NOUN_SCONJ,-0.019524113273415175
PROPN_ADP_DET,-0.008569769170059851
ADP_PRON_PRON,0.007523039106160454
PRON_VERB_ADJ,0.004647998181170423
NOUN_VERB_PRON,-0.0029995745895016186
NOUN_ADV_VERB,-0.016209324479934905
VERB_ADV_ADV,0.01292285425378309
ADP_ADJ_NOUN,0.0075448241075085735
NOUN_ADJ_DET,0.0068345469907152255
PRON_AUX_ADV,0.005618125093021171
NOUN_ADP_ADJ,-0.002465018924668926
ADP_DET_PROPN,0.023911477333703305
NOUN_NOUN_PRON,0.008307442631928575
ADJ_PRON_PRON,0.008236777711849164
ADV_VERB_PRON,-0.004918939111341164
ADP_NOUN_ADV,0.00199584277160827
NOUN_ADV_PRON,-0.015487916192740033
ADV_VERB_DET,-0.014441583967187326
ADV_VERB_ADP,0.016533452006611833
NOUN_DET_ADJ,0.00014071078880325893
ADV_PRON_PRON,-0.00609558162469436
NOUN_ADJ_VERB,0.003610405027609495
PRON_VERB_PROPN,-0.001977584041938041
PRON_ADP_DET,-0.007184767570601771
PRON_VERB_CCONJ,0.00555744323551708
CCONJ_PRON_PRON,0.0001282447531254354
CCONJ_ADP_NOUN,-0.006446482144445549
SCONJ_PRON_ADV,9.202201603430779e-05
NOUN_CCONJ_VERB,-0.017193877058761027
AUX_DET_NOUN,-0.008817597894359989
NOUN_VERB_ADV,0.01388943435107381
NOUN_AUX_VERB,-0.010377189086534786
CCONJ_ADP_DET,0.01136345443006628
ADV_SCONJ_PRON,0.004687797899002759
NOUN_NOUN_NOUN,-0.009945951892906651
NOUN_ADJ_NOUN,0.023933248802818097
SCONJ_PRON_AUX,0.005284842143117993
PROPN_PRON_PRON,-0.0019474441074654872
PRON_AUX_DET,0.0049403257370076075
NOUN_ADV_ADP,0.00891942793563848
PROPN_ADP_NOUN,0.001231531608189371
ADV_AUX_ADV,-0.008202805579919153
VERB_PRON_ADV,0.025645853828948253
ADJ_NOUN_VERB,0.005620324442843033
NOUN_VERB_VERB,0.0074915361875037756
ADV_PRON_AUX,0.00011150347803255798
ADV_ADJ_ADP,0.013245416728146765
VERB_SCONJ_DET,-0.020711343092454763
NOUN_PROPN_PRON,0.012175786884672194
VERB_ADP_PROPN,-0.0008442312511737557
ADP_PROPN_PRON,0.00133844716981096
PRON_AUX_ADJ,0.004272661084328817
PRON_ADV_AUX,0.011741205697642998
ADP_NOUN_PROPN,-0.0024583874855894187
NOUN_NOUN_VERB,-0.01845472560407805
PRON_PRON_ADV,0.023996524973505087
VERB_PRON_ADP,-0.014584153123454097
PRON_ADP_NOUN,-0.0018208478038131326
AUX_ADV_VERB,-0.0018444254855364284
ADJ_NOUN_DET,-0.010803198284748463
VERB_CCONJ_PRON,0.005538574070706079
ADJ_NOUN_ADJ,0.019442068896594906
VERB_ADV_SCONJ,5.097916962059837e-05
NOUN_NOUN_DET,-0.010416687165032103
ADP_NOUN_SCONJ,-0.009555610068474794
ADV_ADP_PRON,-0.0005442149353275497
ADP_PROPN_ADP,-0.00450899780528566
VERB_ADV_ADJ,0.009862945385374612
ADP_PRON_ADP,0.006139085155008001
NOUN_ADP_ADV,0.017750655903078782
VERB_ADP_ADJ,0.016099844899720127
ADV_ADV_ADP,-0.004277820042262668
NOUN_SCONJ_DET,0.011499691055497549
ADJ_NOUN_CCONJ,0.006065446235796777
VERB_VERB_PRON,-0.006868472594080644
VERB_ADP_ADV,0.0029201924146732413
NOUN_ADV_ADJ,-0.007921554946965212
VERB_ADV_NOUN,0.018997658849744817
VERB_NOUN_PRON,0.0194071775871909
VERB_ADJ_ADP,0.0033652101785686794
NOUN_PROPN_VERB,-0.0001090944440223199
ADJ_VERB_ADP,0.008298754132522653
NOUN_VERB_NOUN,0.010609490289386183
ADV_ADV_PRON,-0.005986810167153693
NOUN_CCONJ_ADV,-0.00261366845906889
VERB_PRON_AUX,-0.01402225221022353
PROPN_VERB_DET,-0.004829838645983274
AUX_VERB_PRON,-0.006799669435872714
ADV_ADV_VERB,-0.0009220100223782011
NOUN_NOUN_PROPN,0.002830543062108536
NOUN_PROPN_ADP,-0.0313256112180256
NOUN_ADV_ADV,-0.008575253440222497
ADJ_ADP_PRON,-0.009644071667630273
CCONJ_PRON_ADV,0.002509497663819959
ADJ_VERB_DET,-0.009034543881696095
PROPN_VERB_ADP,-0.003768221656980066
NOUN_PRON_DET,-0.004782742593951453
ADJ_CCONJ_ADJ,0.0017780051575788827
NOUN_NOUN_ADJ,0.004460324405968623
ADP_PRON_DET,-0.006030828035104483
PRON_AUX_PRON,0.0015096605957000291
DET_ADV_ADJ,0.008403398069140137
NOUN_ADV_DET,-0.012069224173481575
ADP_ADJ_DET,0.01096703204995642
CCONJ_VERB_DET,-0.006915707854686754
NOUN_NOUN_ADV,-0.004463236073334125
VERB_ADJ_DET,0.00102710532892049
NOUN_CCONJ_NOUN,-0.0016706710355948637
ADJ_CCONJ_PRON,0.010885285857695229
CCONJ_VERB_ADP,-0.01403476599143737
AUX_VERB_ADV,0.0022115076380885596
ADJ_ADP_VERB,0.0007291974268630776
CCONJ_SCONJ_PRON,0.00885903409094653
ADJ_NOUN_NOUN,-0.02315308109961768
VERB_VERB_ADV,-0.01082809072608387
DET_PROPN_ADP,0.009197674370708491
NOUN_ADJ_ADV,-0.011977640244367914
ADJ_PRON_AUX,-0.006756886661251647
VERB_DET_PROPN,0.023875644837501687
PROPN_PRON_AUX,0.012204382789770736
NOUN_PROPN_PROPN,-0.0042930705684536075
ADV_PRON_ADV,0.0025379674804925237
ADJ_SCONJ_PRON,0.016090206707635706
ADP_VERB_PRON,0.012303302621212004
NOUN_NOUN_CCONJ,0.013742107458012983
VERB_PROPN_ADP,-0.016553335142440454
VERB_PROPN_PRON,-0.005760883051394876
ADV_ADJ_PRON,0.01627525827243384
ADV_ADP_VERB,-0.005385929987789323
ADV_VERB_VERB,0.01323027987673768
DET_PROPN_PRON,0.0033688170944495962
ADJ_NOUN_ADV,-0.027237598898518824
CCONJ_PRON_AUX,0.006118395622653943
ADV_DET_ADJ,-0.015518536678838273
VERB_NOUN_DET,4.833600596960497e-07
AUX_ADV_ADJ,0.008231269658738036
ADP_PROPN_DET,0.01429675334732598
NOUN_ADJ_ADJ,0.012298145792256831
NOUN_VERB_ADJ,0.0031402696860336793
ADV_NOUN_ADP,-0.006467952837324851
AUX_VERB_VERB,-0.01113452211278472
PRON_AUX_ADP,-0.01839936299026785
ADP_ADV_ADP,-0.00429417323743006
ADV_ADV_ADV,-0.022346264012323133
ADV_SCONJ_DET,0.016847554773505257
PROPN_CCONJ_PRON,0.010719015131509949
ADP_PROPN_CCONJ,0.005377581562938983
PRON_SCONJ_PRON,0.0085895754921662
ADV_VERB_SCONJ,-0.007078557775062486
NOUN_VERB_PROPN,0.02842434567284214
VERB_ADJ_PRON,0.007577786312195023
ADV_ADJ_NOUN,-0.01457586214905686
PRON_PRON_NOUN,0.0054757859136264535
ADP_ADP_DET,-0.007857492765436763
NOUN_CCONJ_SCONJ,0.007921877510283637
NOUN_ADP_ADP,-0.00038257209006492776
NOUN_PROPN_DET,-0.00943033953103154
ADJ_PRON_ADV,-0.033611736745557404
NOUN_PROPN_NOUN,0.011328004503205095
ADJ_CCONJ_DET,0.006183461059623559
ADV_ADV_DET,0.002535728836396532
AUX_VERB_NOUN,-0.0023070333526150244
VERB_VERB_NOUN,0.01801375527448106
ADV_VERB_NOUN,0.008818378759258757
DET_ADJ_ADJ,-0.007610405507743487
PROPN_PROPN_PRON,0.03110124934948611
ADP_VERB_ADV,0.020084393498341506
VERB_DET_ADV,-0.0025590106322457406
PROPN_NOUN_ADP,0.016436368325748744
PRON_AUX_PROPN,-0.00014513745149665732
PRON_NOUN_ADP,-0.008340496052160652
VERB_PRON_DET,-0.005263084831707995
PRON_AUX_NOUN,-0.005893464093703868
ADV_ADJ_SCONJ,0.02308843579472081
PROPN_PROPN_PROPN,-0.010334315447069947
NOUN_DET_PROPN,-0.018405131423616165
PROPN_PRON_ADV,-0.002186116814514057
AUX_ADV_ADV,-0.005112502857317766
VERB_CCONJ_VERB,-0.003379659818293648
VERB_ADV_CCONJ,-0.012934392218161079
AUX_ADJ_ADP,0.014387553164467357
VERB_NOUN_VERB,-0.009258692186186397
ADP_SCONJ_PRON,-0.0069990028664603165
ADV_ADJ_CCONJ,-0.006411183096536755
ADV_ADV_ADJ,0.022171187727594913
NOUN_ADV_NOUN,0.010343056085526681
PROPN_VERB_PRON,-0.008990885152017172
VERB_ADV_PROPN,-0.001642344062218421
PRON_ADV_ADP,-0.0030581241840038024
ADP_PROPN_NOUN,0.0027475123349638923
DET_ADJ_PRON,-0.009413518587991108
NOUN_ADV_AUX,-0.012821074405099789
ADV_ADJ_DET,-0.004518777556917812
ADP_PRON_CCONJ,-0.011160137419457795
ADV_NOUN_PRON,0.01499608334607443
ADP_ADV_PRON,0.001378929236152108
ADP_VERB_NOUN,-0.005530550181306387
ADP_PROPN_VERB,0.020812548046160152
ADP_ADV_ADV,0.010251216324140125
PRON_ADP_PRON,0.01285524475965179
VERB_ADP_ADP,0.0004157945537505271
VERB_NOUN_NOUN,-0.004047490012036065
ADP_NOUN_AUX,-0.009633094839280775
PROPN_ADV_VERB,-0.0005595763154938957
ADJ_VERB_PRON,0.007450198781497706
