date,auteur,titre,fabula,canon
1903,marcel dhanys,mesalliance,False,non_canon
1903,anatole france,histoire comique,True,non_canon
1903,anatole france,sur la pierre blanche,True,non_canon
1903,joris karl huysmans,l'oblat,True,non_canon
1903,maurice leblanc,un gentleman,False,non_canon
1903,pierre loti,l inde (sans les anglais),True,non_canon
1903,françois nion,bellefleur roman d'un comedien au xviie siecle,False,non_canon
1903,georges ohnet,marchand de poison  les batailles de la vie,False,non_canon
1903,renee paul strauss,au pays basque,False,non_canon
1903,eugene melchior de vogue,le maitre de la mer,False,non_canon
1904,georges eekhoud,l autre vue,False,non_canon
1904,jules fournier,le crime de lachine,False,non_canon
1904,judith gautier,le paravent de soie et d or,False,non_canon
1904,rouge gustave le,l esclave amoureuse,False,non_canon
1904,gaston leroux,la double vie de theophraste longuet,False,non_canon
1904,daniel lesueur,le marquis de valcor,False,non_canon
1904,daniel lesueur,madame de ferneuse,False,non_canon
1904,pierre loti,vers ispahan,True,non_canon
1904,emile moselly,jean des brebis ou le livre de la misere,False,non_canon
1904,anna de noailles,le visage emerveille,True,non_canon
1904,henri de regnier,les rencontres de m de breot,True,non_canon
1904,romain rolland,jean christophe,True,canon
1904,romain rolland,jean christophe,True,canon
1904,romain rolland,jean christophe,True,canon
1904,andre theuriet,chanteraine,False,non_canon
1904,paul jean toulet,les tendres menages,False,non_canon
1904,jules verne,maitre du monde,True,non_canon
1904,jules verne,un drame en livonie,True,non_canon
1905,rene bazin,l isolee,False,non_canon
1905,andre beaunier,picrate et simeon,False,non_canon
1905,jeanne cazin,les saltimbanques scenes de la montagne,False,non_canon
1905,georges darien,l epaulette souvenirs d un officier,False,non_canon
1905,delly,l'etincelle,False,non_canon
1905,arthur dourliac,ma petite,False,non_canon
1905,claude farrere,les civilises,False,canon
1905,rouge gustave le,l espionne du grand lama,False,non_canon
1905,roy eugene le,le moulin du frau,False,non_canon
1905,jules lermina,to ho le tueur d or,False,non_canon
1905,pierre loti,la troisieme jeunesse de madame prune,True,non_canon
1905,charles ferdinand ramuz,aline,True,non_canon
1905,hugues rebell,gringalette,False,non_canon
1905,maurice renard,fantomes et fantoches,False,non_canon
1905,romain rolland,jean christophe,True,canon
1905,ogan claude saint,a la belle etoile,False,non_canon
1905,paul jean toulet,mon amie nane,False,non_canon
1905,pierre veber,l aventure,False,non_canon
1905,jules verne,l invasion de la mer,True,non_canon
1905,jules verne,le phare du bout du monde,True,non_canon
1906,rene bazin,stephanette,False,non_canon
1906,henry bordeaux,les roquevillard,False,non_canon
1906,du faouedic noemie dondel,le journal d une pensionnaire en vacances,False,non_canon
1906,claude farrere,l homme qui assassina,False,non_canon
1906,arnould galopin,le docteur omega,False,non_canon
1906,andre gide,amyntas,True,non_canon
1906,rouge gustave le,la reine des elephants,False,non_canon
1906,maurice level,l epouvante,False,non_canon
1906,pierre loti,les desenchantees,True,non_canon
1906,frederic mistral,mes origines,True,non_canon
1906,louis morin,grand mere avait des defauts ,False,non_canon
1906,michel zevaco,borgia ,False,non_canon
1907,guillaume apollinaire,les onze mille verges ou les amours d un hospodar,True,non_canon
1907,andre gide,le retour de l enfant prodigue,True,non_canon
1907,maurice leblanc,arsene lupin gentleman cambrioleur,False,non_canon
1907,pierre mael,le forban noir,False,non_canon
1907,emile moselly,terres lorraines,False,canon
1907,victor segalen,les immemoriaux,True,non_canon
1907,fernand vanderem,la victime,False,non_canon
1907,michel zevaco,l epopee d amour,False,non_canon
1907,michel zevaco,le capitan,False,non_canon
1907,michel zevaco,les pardaillan,False,non_canon
1908,jean aicard,l illustre maurin,False,non_canon
1908,jean aicard,maurin des maures,False,non_canon
1908,henri barbusse,l enfer,True,canon
1908,rene bazin,le mariage de mademoiselle gimel dactylographe,False,non_canon
1908,marie anne de bovet,apres le divorce,False,non_canon
1908,delly,l'exilee,False,non_canon
1908,delly,une femme superieure,False,non_canon
1908,marcel dhanys,marcel dhanys le roman du grand conde,False,non_canon
1908,anatole france,les contes de jacques tournebroche,True,non_canon
1908,anatole france,l,True,non_canon
1908,rouge gustave le,le prisonnier de la planete mars,False,non_canon
1908,maurice leblanc,arsene lupin contre herlock sholmes,False,non_canon
1908,gaston leroux,le mystere de la chambre jaune,False,non_canon
1908,romain rolland,jean christophe,True,canon
1908,romain rolland,jean christophe,True,canon
1908,romain rolland,jean christophe,True,canon
1908,albert savine,l assassinat de la duchesse de praslin,False,non_canon
1908,max du veuzit,le mystere de malbackt,False,non_canon
1908,michel zevaco,fausta vaincue,False,non_canon
1908,michel zevaco,la fausta,False,non_canon
1909,maurice barres,colette baudoche,True,non_canon
1909,rene boylesve,la jeune fille bien elevee,False,non_canon
1909,michel corday,les revelees,False,non_canon
1909,michel corday,plaisirs d auto,False,non_canon
1909,marcel dhanys,la fille de racine,False,non_canon
1909,claude farrere,la bataille,False,canon
1909,paul fils feval,les suites de lagardere,False,non_canon
1909,paul fils feval,les suites de lagardere,False,non_canon
1909,jean giraudoux,provinciales,True,non_canon
1909,paul d  ivoi,l espion x 323,False,non_canon
1909,paul d  ivoi,l espion x 323,False,non_canon
1909,brete jean de la,aimer quand meme,False,non_canon
1909,rouge gustave le,la guerre des vampires,False,non_canon
1909,maurice leblanc,l aiguille creuse,False,non_canon
1909,daniel lesueur,le droit a la force,False,non_canon
1909,michel zevaco,le pont des soupirs,False,non_canon
1909,michel zevaco,les amants de venise,False,non_canon
1909,michel zevaco,nostradamus,False,non_canon
1910,marguerite audoux,marie claire,False,canon
1910,rene bazin,la barriere,False,non_canon
1910,albert cim,le petit leveille,False,non_canon
1910,michel corday,les casseurs de bois,False,non_canon
1910,delly,esclave ou reine,False,non_canon
1910,claude farrere,les petites alliees,False,non_canon
1910,jules fournier,souvenirs de prison,False,non_canon
1910,h de graffigny,le tour de france en aeroplane,False,non_canon
1910,paul d  ivoi,millionnaire malgre lui,False,non_canon
1910,paul d  ivoi,millionnaire malgre lui,False,non_canon
1910,maurice leblanc,813,False,non_canon
1910,gaston leroux,le parfum de la dame en noir,False,non_canon
1910,gaston leroux,le roi mystere,False,non_canon
1910,daniel lesueur,chacune son reve,False,non_canon
1910,maurice level,les portes de l enfer,False,non_canon
1910,louis pergaud,de goupil a margot,False,non_canon
1910,maurice renard,le peril bleu,False,non_canon
1910,romain rolland,jean christophe,True,canon
1910,raymond roussel,impressions d afrique,True,non_canon
1910,michel zevaco,l heroine,False,non_canon
1910,michel zevaco,la cour des miracles,False,non_canon
1910,michel zevaco,triboulet,False,non_canon
1911,guillaume apollinaire,les exploits d un jeune don juan,True,non_canon
1911,maurice barres,le culte du moi,True,non_canon
1911,guy chantepleure,la passagere,False,non_canon
1911,alphonse de chateaubriant,monsieur des lourdines,False,non_canon
1911,claude farrere,la maison des hommes vivants,False,non_canon
1911,judith gautier,en chine merveilleuses histoires,False,non_canon
1911,jean giraudoux,l ecole des indifferents,True,non_canon
1911,paul d  ivoi,l espion x 323,False,non_canon
1911,valery larbaud,fermina marquez,True,non_canon
1911,maurice leblanc,la frontiere,False,non_canon
1911,gaston leroux,balaoo,False,non_canon
1911,gaston leroux,l homme qui a vu le diable,False,non_canon
1911,gaston leroux,le fauteuil hante,False,non_canon
1911,gaston leroux,un homme dans la nuit,False,non_canon
1911,gustave marchal,tante meteore,False,non_canon
1911,fezensac robert de montesquiou,la petite mademoiselle,False,non_canon
1911,romain rolland,jean christophe,True,canon
1911,aine j h rosny,la guerre du feu,False,non_canon
1912,marguerite audoux,valserine,False,non_canon
1912,rene bazin,davidee birot,False,non_canon
1912,rene boylesve,madeleine jeune femme,False,non_canon
1912,georges courteline,les linottes,False,non_canon
1912,delly,fleurs du foyer fleurs du cloitre,False,non_canon
1912,anatole france,les dieux ont soif,True,non_canon
1912,andre lafon,l eleve gilles,False,non_canon
1912,maurice leblanc,le bouchon de cristal,False,non_canon
1912,jenny lensia,genie du foyer,False,non_canon
1912,pierre loti,un pelerin d angkor 2,True,non_canon
1912,pierre loti,un pelerin d angkor,True,non_canon
1912,pierre mille,louise et barnavaux,False,non_canon
1912,louis pergaud,la guerre des boutons,False,canon
1912,romain rolland,jean christophe,True,canon
1912,michel zevaco,la marquise de pompadour,False,non_canon
1912,michel zevaco,le rival du roi,False,non_canon
1913,fournier alain,le grand meaulnes,True,canon
1913,maurice barrès,la colline inspirée,True,non_canon
1913,henry bordeaux,la maison,False,canon
1913,delly,dans l'ombre du mystere,False,non_canon
1913,delly,entre deux ames,False,non_canon
1913,roger dombre,un tuteur embarrasse,False,non_canon
1913,remy de gourmont,la petite ville,True,non_canon
1913,jules lermina,l effrayante aventure,False,non_canon
1913,gaston leroux,l epouse du soleil,False,non_canon
1913,gaston leroux,la reine du sabbat,False,non_canon
1913,gaston leroux,rouletabille chez le tsar,False,non_canon
1913,du gard roger martin,jean barois,True,non_canon
1913,françois mauriac,l enfant charge de chaines,True,non_canon
1913,louis pergaud,le roman de miraut chien de chasse,False,non_canon
1913,marcel proust,du cote de chez swann a la recherche du temps perdu,True,non_canon
1913,aine j h rosny,la force mysterieuse,False,non_canon
1913,michel zevaco,buridan le heros de la tour nesle,False,non_canon
1913,michel zevaco,pardaillan et fausta,False,non_canon
1914,guillaume apollinaire,les trois don juan,True,non_canon
1914,andre gide,les caves du vatican,True,canon
1914,romain rolland,colas breugnon,True,non_canon
1914,raymond roussel,locus solus,True,non_canon
1914,michel zevaco,la reine sanglante,False,non_canon
1915,paul bourget,le sens de la mort,True,non_canon
1916,henri ardel,le chemin qui descend,False,non_canon
1916,henri barbusse,le feu,True,canon
1916,delly,la fin d'une walkyrie,False,non_canon
1916,gaston leroux,le chateau noir,False,non_canon
1916,michel zevaco,don juan,False,non_canon
1916,michel zevaco,le roi amoureux,False,non_canon
1917,mathilde alanic,l'essor des colombes,False,non_canon
1917,arthur bernede,judex,False,non_canon
1917,paul bourget,lazarine,True,non_canon
1917,rene boylesve,le bonheur a cinq sous,False,non_canon
1917,delly,la petite chanoinesse,False,non_canon
1917,maurice leblanc,l eclat d obus,False,non_canon
1917,gaston leroux,l homme qui revient de loin,False,non_canon
1917,orlan pierre mac,le chant de l equipage,True,non_canon
1917,marcel nadaud,chignole,False,non_canon
1918,delly,le mystere de ker even,False,non_canon
1918,delly,le secret du kou kou noor,False,non_canon
1918,delly,sous le masque,False,non_canon
1918,anatole france,le petit pierre,True,non_canon
1918,fabie françois,le retour de linou,False,non_canon
1918,magdeleine du genestoux,noemie hollemechette journal d une petite refugiee belge,False,non_canon
1918,le rouge de brisay henri gustave,l heroine du colorado,False,non_canon
1918,albert laberge,la scouine,False,non_canon
1918,rouge gustave le,le mysterieux docteur cornelius,False,non_canon
1918,maurice leblanc,le triangle d or,False,non_canon
1918,gaston leroux,les etranges noces de rouletabille,False,non_canon
1918,marcel proust,a l ombre des jeunes filles en fleurs a la recherche du temps perdu,True,non_canon
1918,aine j h rosny,le felin geant,False,non_canon
1919,rene bazin,les nouveaux oberle,False,non_canon
1919,pierre benoit,l atlantide,False,canon
1919,paul bourget,laurence albani,True,non_canon
1919,colette,mitsou,True,non_canon
1919,delly,magali,False,non_canon
1919,louis dumur,nach paris roman,False,non_canon
1919,jean giraudoux,elpenor,True,non_canon
1919,maurice leblanc,l ile aux trente cercueils,False,non_canon
1919,pierre loti,prime jeunesse,True,non_canon
1920,marguerite audoux,l atelier de marie claire,False,non_canon
1920,rene boylesve,le carrosse aux deux lezards verts,False,non_canon
1920,rene boylesve,le dangereux jeune homme,False,non_canon
1920,colette,cheri,True,non_canon
1920,georges duhamel,confession de minuit,True,non_canon
1920,maurice leblanc,les trois yeux,False,non_canon
1920,gaston leroux,aventures effroyables de m herbert de renich,False,non_canon
1920,gaston leroux,aventures effroyables de m herbert de renich,False,non_canon
1920,gaston leroux,rouletabille chez krupp,False,non_canon
1920,françois mauriac,la chair et le sang,True,non_canon
1920,maurice renard,les mains d orlac,False,non_canon
1920,paul jean toulet,la jeune fille verte,False,non_canon
1921,mathilde alanic,aime et tu renaitras,False,non_canon
1921,alphonse allais,a l oeil,False,non_canon
1921,louis aragon,anicet ou le panorama,True,non_canon
1921,maurice barres,un jardin sur l oronte,True,non_canon
1921,paul bourget,l ecuyere,True,non_canon
1921,paul bourget,un drame dans le monde,True,non_canon
1921,delly,l'ondine de capdeuilles,False,non_canon
1921,louis hemon,maria chapdelaine,False,non_canon
1921,maurice leblanc,le formidable evenement,False,non_canon
1921,gaston leroux,fatalitas ,False,non_canon
1921,gaston leroux,les cages flottantes,False,non_canon
1921,gaston leroux,palas et cheri bibi,False,non_canon
1921,paul morand,tendres stocks,True,non_canon
1921,marcel pagnol,la petite fille aux yeux sombres suivi de les secrets de dieu,False,non_canon
1921,marcel proust,le cote de guermantes,True,non_canon
1921,marcel proust,sodome et gomorrhe a la recherche du temps perdu,True,non_canon
1921,maurice renard,l homme truque,False,non_canon
1921,aine j h rosny,l etonnant voyage de hareton ironcastle,False,non_canon
1921,michel zevaco,fleurs de paris,False,non_canon
1922,albert ades,un roi tout nu,False,non_canon
1922,mathilde alanic,la route ardente,False,non_canon
1922,louis aragon,les aventures de telemaque,True,canon
1922,henry bordeaux,le fantome de la rue michel ange,False,non_canon
1922,colette,la maison de claudine,True,non_canon
1922,delly,le fruit mur,False,non_canon
1922,delly,mitsi,False,non_canon
1922,paul fils feval,le bossu,False,canon
1922,anatole france,la vie en fleur,True,non_canon
1922,arnould galopin,memoires d un cambrioleur retire des affaires,False,non_canon
1922,edmond jaloux,l escalier d or,False,non_canon
1922,maurice leblanc,le cercle rouge,False,non_canon
1922,gaston leroux,le coeur cambriole,False,non_canon
1922,gaston leroux,le crime de rouletabille,False,non_canon
1922,victor margueritte,la garçonne,False,non_canon
1922,victor margueritte,poum,False,non_canon
1922,du gard roger martin,les thibault,True,non_canon
1922,du gard roger martin,les thibault,True,non_canon
1922,françois mauriac,le baiser au lepreux,True,non_canon
1922,henry de montherlant,le songe,True,non_canon
1922,paul morand,ouvert la nuit,True,non_canon
1922,romain rolland,l ame enchantee annette et sylvie,True,non_canon
1922,jules romains,les copains,True,non_canon
1922,victor segalen,rene leys,True,non_canon
1923,paul bourget,la geôle,True,non_canon
1923,alphonse de chateaubriant,la briere,False,canon
1923,delly,dans les ruines,False,non_canon
1923,delly,la chatte blanche,False,non_canon
1923,panait istrati,les recits d adrien zograffi,False,non_canon
1923,valery larbaud,amants heureux amants,True,non_canon
1923,rouge gustave le,la dame noire des frontieres,False,non_canon
1923,rouge gustave le,les aventures de todd marvel detective milliardaire,False,non_canon
1923,maurice leblanc,dorothee danseuse de corde,False,non_canon
1923,maurice leblanc,les huit coups de l horloge,False,non_canon
1923,du gard roger martin,les thibault,True,non_canon
1923,marcel proust,la prisonniere a la recherche du temps perdu,True,non_canon
1923,raymond radiguet,le diable au corps,False,canon
1924,rené crevel,détours,True,non_canon
1924,delly,le roi de kidji le secret de la sarrasine,False,non_canon
1924,lucien descaves,l hirondelle sous le toit,False,non_canon
1924,louis hemon,colin maillard,False,non_canon
1924,panait istrati,les recits d adrien zograffi,False,non_canon
1924,rouge gustave le,cinq nouvelles extraordinaires,False,non_canon
1924,maurice leblanc,la comtesse de cagliostro,False,non_canon
1924,maurice leblanc,la dent d hercule petitgris,False,non_canon
1924,gaston leroux,la machine a assassiner,False,non_canon
1924,gaston leroux,la poupee sanglante,False,non_canon
1924,raymond radiguet,le bal du comte d'orgel,False,non_canon
1924,raymond radiguet,le bal du comte d orgel,False,non_canon
1925,rene bazin,le ble qui leve,False,non_canon
1925,blaise cendrars,l or,True,non_canon
1925,félicien champsaur,dinah samuel,False,non_canon
1925,rene crevel,mon corps et moi,True,non_canon
1925,delly,les ombres,False,non_canon
1925,maurice genevoix,raboliot,False,canon
1925,panait istrati,les recits d adrien zograffi,False,non_canon
1925,gaston leroux,les tenebreuses,False,non_canon
1925,gaston leroux,les tenebreuses,False,non_canon
1925,marcel proust,albertine disparue,True,canon
1925,albert robida,un chalet dans les airs,False,non_canon
1925,michel zevaco,le fils de pardaillan,False,non_canon
1925,michel zevaco,le fils de pardaillan,False,non_canon
1926,marguerite audoux,de la ville au moulin,False,non_canon
1926,rene bazin,baltus le lorrain,False,non_canon
1926,georges bernanos,sous le soleil de satan,True,canon
1926,paul bourget,le danseur mondain,True,non_canon
1926,colette,la fin de cheri,True,canon
1926,rené crevel,la mort difficile,True,non_canon
1926,delly,elfrida norsten le secret de la sarrasine,False,non_canon
1926,delly,l'infidele,False,non_canon
1926,delly,la vengeance de ralph,False,non_canon
1926,delly,le secret de la luzette,False,non_canon
1926,arnould galopin,la tenebreuse affaire de green park,False,non_canon
1926,maurice genevoix,la boite a peche,False,non_canon
1926,andre gide,si le grain ne meurt,True,non_canon
1926,louis hemon,battling malone pugiliste,False,non_canon
1926,panait istrati,les recits d adrien zograffi,False,non_canon
1926,joseph kessel,les captifs,True,canon
1926,gaston leroux,le coup d etat de cheri bibi,False,non_canon
1926,gaston leroux,le fantome de l opera,False,non_canon
1926,gaston leroux,le fils de trois peres hardigras,False,non_canon
1926,orlan pierre mac,les clients du bon chien jaune,True,non_canon
1926,henry de montherlant,les bestiaires,True,non_canon
1926,charles ferdinand ramuz,la grande peur dans la montagne,True,non_canon
1926,michel zevaco,la fin de fausta,False,non_canon
1926,michel zevaco,la fin de pardaillan,False,non_canon
1926,michel zevaco,les amours du chico,False,non_canon
1927,georges bernanos,l imposture,True,non_canon
1927,arthur bernede,belphegor,False,non_canon
1927,paul bourget,nos actes nous suivent,True,non_canon
1927,paul bourget,nos actes nous suivent,True,non_canon
1927,colette,le ble en herbe,True,canon
1927,rené crevel,babylone,True,non_canon
1927,andre gide,les faux monnayeurs,True,canon
1927,andre gide,voyage au congo,True,non_canon
1927,julien green,adrienne mesurat,True,non_canon
1927,joseph kessel,les coeurs purs,True,non_canon
1927,maurice leblanc,l homme a la peau de bique,False,non_canon
1927,maurice leblanc,la demoiselle aux yeux verts,False,non_canon
1927,gaston leroux,mister flow,False,non_canon
1927,marcel proust,le temps retrouve a la recherche du temps perdu,True,non_canon
1927,aine j h rosny,la femme disparue,False,non_canon
1928,pierre henri cami,le jugement dernier,False,non_canon
1928,colette,la naissance du jour,True,canon
1928,delly,coeurs ennemis orietta,False,non_canon
1928,delly,cœurs ennemis laquelle,False,non_canon
1928,arnould galopin,le bacille,False,non_canon
1928,andre gide,le retour du tchad,True,non_canon
1928,rouge gustave le,la vallee du desespoir,False,non_canon
1928,maurice leblanc,l agence barnett et cie,False,non_canon
1928,gaston leroux,les mohicans de babel,False,non_canon
1928,du gard roger martin,les thibault,True,non_canon
1928,du gard roger martin,les thibault,True,non_canon
1928,georges montorgueil,la vie extraordinaire de robert macaire,False,non_canon
1928,stendhal,le rose et le vert,True,non_canon
1929,georges bernanos,la joie,True,canon
1929,jacques chardonne,les varais,False,non_canon
1929,colette,la seconde,True,non_canon
1929,rene crevel,etes vous fous ,True,non_canon
1929,eugene dabit,l hotel du nord,False,non_canon
1929,delly,une misere doree,False,non_canon
1929,jean giono,colline,True,non_canon
1929,maurice leblanc,la demeure mysterieuse,False,non_canon
1929,du gard roger martin,les thibault,True,non_canon
1929,irene nemirovsky,david golder,False,non_canon
1929,exupery antoine de saint,courrier sud,True,non_canon
1930,arthur bernede,l homme au masque de fer,False,non_canon
1930,colette,sido,True,canon
1930,delly,gille de cesbres,False,non_canon
1930,delly,la maison du lis,False,non_canon
1930,arnould galopin,le sergent bucaille,False,non_canon
1930,magdeleine du genestoux,mademoiselle trouble fete,False,non_canon
1930,jean giono,regain,True,canon
1930,joseph lallier,angeline guillou,False,non_canon
1930,maurice leblanc,le cabochon d emeraude,False,non_canon
1930,maurice leblanc,le prince de jericho,False,non_canon
1930,andre malraux,la voie royale,True,canon
1930,irene nemirovsky,le bal,False,non_canon
1930,georges simenon,pietr le letton,True,non_canon
1931,delly,le candelabre du temple,False,non_canon
1931,la rochelle pierre drieu,le feu follet,True,non_canon
1931,maurice leblanc,la barre y va,False,non_canon
1931,irene nemirovsky,les mouches d automne,False,non_canon
1931,paul nizan,aden arabie,True,non_canon
1931,exupery antoine de saint,vol de nuit,True,canon
1931,georges simenon,au rendez vous des terre neuvas,True,non_canon
1931,georges simenon,la danseuse du gai moulin,True,non_canon
1931,georges simenon,la guinguette a deux sous,True,non_canon
1931,georges simenon,la nuit du carrefour,True,non_canon
1931,georges simenon,la tete d un homme,True,non_canon
1931,georges simenon,le pendu de saint pholien,True,non_canon
1931,georges simenon,monsieur gallet decede,True,non_canon
1931,georges simenon,un crime en hollande,True,non_canon
1931,max du veuzit,"john, chauffeur russe",False,non_canon
1932,marguerite audoux,la fiancee,False,non_canon
1932,louis ferdinand celine,voyage au bout de la nuit,True,canon
1932,louis guilloux,hymenee,True,non_canon
1932,joseph kessel,fortune carree,True,non_canon
1932,joseph lallier,le spectre menaçant,False,non_canon
1932,maurice leblanc,de minuit a sept heures,False,non_canon
1932,maurice leblanc,les dents du tigre,False,non_canon
1932,françois mauriac,le noeud de viperes,True,non_canon
1932,georges simenon,chez les flamands,True,non_canon
1932,georges simenon,l affaire saint fiacre,True,non_canon
1932,georges simenon,l ombre chinoise,True,non_canon
1932,georges simenon,le fou de bergerac,True,non_canon
1932,georges simenon,le port des brumes,True,non_canon
1932,georges simenon,liberty bar,True,non_canon
1932,max du veuzit,petite comtesse,False,non_canon
1933,colette,la chatte,True,non_canon
1933,rené crevel,les pieds dans le plat,True,non_canon
1933,delly,la lune d'or,False,non_canon
1933,georges duhamel,le notaire du havre,True,canon
1933,maurice leblanc,la femme aux deux sourires,False,non_canon
1933,maurice leblanc,victor de la brigade mondaine,False,non_canon
1933,andre malraux,la condition humaine,True,canon
1933,paul nizan,antoine bloye,True,non_canon
1933,raymond queneau,le chiendent,True,non_canon
1933,georges simenon,l ecluse n°1,True,non_canon
1933,max du veuzit,l'homme de sa vie,False,non_canon
1933,max du veuzit,vers l'unique,False,non_canon
1934,louis aragon,les cloches de bale,True,non_canon
1934,colette,les vrilles de la vigne,True,canon
1934,eugene dabit,un mort tout neuf,False,non_canon
1934,delly,la douloureuse victoire,False,non_canon
1934,georges duhamel,le jardin des betes sauvages,True,non_canon
1934,georges duhamel,vue de la terre promise,True,non_canon
1934,faure georges le,le brigadier floridor,False,non_canon
1934,maurice leblanc,le chapelet rouge,False,non_canon
1934,henry de montherlant,les celibataires,True,non_canon
1934,georges simenon,maigret,True,non_canon
1934,roger vercel,capitaine conan,False,canon
1934,max du veuzit,la chataigneraie,False,non_canon
1934,max du veuzit,un mari de premier choix,False,non_canon
1935,georges bernanos,un crime,True,non_canon
1935,henri calet,la belle lurette,False,non_canon
1935,rené crevel,le roman cassé,True,non_canon
1935,delly,comme un conte de fees,False,non_canon
1935,delly,contes,False,canon
1935,delly,un marquis de carabas,False,non_canon
1935,georges duhamel,la nuit de la saint jean,True,non_canon
1935,andre gide,les nouvelles nourritures,True,non_canon
1935,maurice leblanc,la cagliostro se venge,False,non_canon
1935,max du veuzit,fille de prince,False,non_canon
1936,louis aragon,les beaux quartiers,True,canon
1936,georges bernanos,le journal d un cure de campagne,True,non_canon
1936,louis ferdinand celine,mort a credit,True,non_canon
1936,jean giono,les vraies richesses,True,canon
1936,henry de montherlant,les jeunes filles,True,non_canon
1936,henry de montherlant,pitie pour les femmes,True,non_canon
1936,paul morand,milady suivi de monsieur zero,True,non_canon
1936,irene nemirovsky,jezabel,False,non_canon
1936,max du veuzit,le vieux puits,False,non_canon
1937,marguerite audoux,douce lumiere,False,non_canon
1937,georges bernanos,nouvelle histoire de mouchette,True,non_canon
1937,delly,les heures de la vie,False,non_canon
1937,jean giono,batailles dans la montagne,True,non_canon
1937,andre malraux,l espoir,True,non_canon
1937,henry de montherlant,le demon du bien,True,non_canon
1938,julien gracq,au chateau d argol,True,non_canon
1938,valery larbaud,aux couleurs de rome,True,non_canon
1938,paul nizan,la conspiration,True,canon
1938,georges simenon,ceux du grand cafe,True,non_canon
1938,georges simenon,l improbable monsieur owen,True,non_canon
1938,max du veuzit,l'enfant des ruines,False,non_canon
1939,colette,duo le toutounier,True,non_canon
1939,leon paul fargue,le pieton de paris,True,non_canon
1939,michel leiris,l age d homme,True,canon
1939,henry de montherlant,les lepreuses,True,non_canon
1939,exupery antoine de saint,terre des hommes,True,canon
1939,nathalie sarraute,tropismes,True,canon
1939,max du veuzit,l'inconnu de castel pic,False,non_canon
1940,delly,le drame de l'étang aux biches,False,non_canon
1940,du gard roger martin,les thibault,True,non_canon
1941,marcel ayme,le travelingue,True,non_canon
1941,marcel bealu,memoires de l ombre,False,non_canon
1941,maurice blanchot,thomas l obscur,True,non_canon
1941,colette,julie de carneilhan,True,non_canon
1941,edmond jaloux,les visiteurs,False,non_canon
1941,maurice leblanc,les milliards d arsene lupin,False,non_canon
1941,orlan pierre mac,l ancre de misericorde,True,non_canon
1941,paul morand,l homme presse,True,non_canon
1941,georges simenon,la maison du juge,True,non_canon
1941,georges simenon,les caves du majestic,True,non_canon
1942,louis aragon,les voyageurs de l imperiale,True,non_canon
1942,albert camus,l etranger,True,canon
1942,leon paul fargue,refuges,True,non_canon
1942,louis guilloux,le pain des reves,True,non_canon
1942,raymond queneau,pierrot mon ami,True,non_canon
1942,georges simenon,cecile est morte,True,non_canon
1942,georges simenon,menaces de mort,True,non_canon
1942,vercors,le silence de la mer,False,non_canon
1942,max du veuzit,moineau en cage,False,non_canon
1943,rene barjavel,le voyageur imprudent,False,non_canon
1943,georges bernanos,monsieur ouine,True,non_canon
1943,delly,anita,False,non_canon
1943,jean genet,notre dame des fleurs,True,non_canon
1943,leo malet,120 rue de la gare,False,non_canon
1943,exupery antoine de saint,le petit prince,True,non_canon
1943,georges simenon,le petit docteur,True,non_canon
1943,georges simenon,les dossiers de l agence o,True,non_canon
1944,albert camus,le premier homme,True,canon
1944,georges simenon,felicie est la,True,non_canon
1944,georges simenon,l inspecteur cadavre,True,non_canon
1944,georges simenon,les nouvelles enquetes de maigret,True,non_canon
1944,georges simenon,signe picpus,True,non_canon
1945,marcel bealu,l experience de la nuit,False,non_canon
1945,emmanuel bove,le piege,False,non_canon
1945,henri calet,le bouquet,False,non_canon
1945,delly,la maison des rossignols,False,non_canon
1945,julien gracq,un beau tenebreux,True,non_canon
1945,ernest psichari,l appel des armes,False,non_canon
1946,simone de beauvoir,tous les hommes sont mortels,True,non_canon
1946,delly,les deux crimes de thecle,False,non_canon
1946,delly,les hiboux des roches rouges,False,non_canon
1946,delly,sainte nitouche,False,non_canon
1946,max du veuzit,arlette et son ombre,False,non_canon
1947,marcel bealu,journal d un mort,False,non_canon
1947,henri calet,trente a quarante,False,non_canon
1947,albert camus,la peste,True,canon
1947,jacques laurent,caroline cherie t.1,False,non_canon
1947,jacques laurent,caroline cherie t.2,False,non_canon
1947,maurice renard,le maitre de la lumiere,False,non_canon
1947,georges simenon,la pipe de maigret,True,non_canon
1947,georges simenon,maigret a new york,True,non_canon
1947,georges simenon,maigret et l inspecteur malgracieux,True,non_canon
1947,claude simon,la corde raide,True,non_canon
1947,boris vian,l automne a pekin,True,non_canon
1947,boris vian,l ecume des jours,True,non_canon
1947,boris vian,les morts ont tous la meme peau,True,non_canon
1948,rene barjavel,le diable l emporte,False,non_canon
1948,marcel bealu,l araignee d eau,False,non_canon
1948,henri calet,le tout sur le tout,False,non_canon
1948,colette,l ingenue libertine,True,non_canon
1948,delly,la jeune fille emmuree,False,non_canon
1948,delly,la rose qui tue,False,non_canon
1948,gaston leroux,cheri bibi et cecily,False,non_canon
1948,georges simenon,les vacances de maigret,True,non_canon
1948,max du veuzit,sainte sauvage,False,non_canon
1948,boris vian,et on tuera tous les affreux,True,non_canon
1949,pierre benoit,la dame de l ouest,False,non_canon
1949,antoine blondin,l europe buissoniere,False,non_canon
1949,delly,la villa des serpents,False,non_canon
